Case 1 - Ha = 0,,,,,,,,,,,,,Case 2 - Ha = 8,,,,,,,,,,,,,Case 3 - Ha = 16,,,,,,,,,,,
y/delta,U+,y/delta,theta (temp),y/delta,u'v',y/delta,u'u',y/delta,v'v',y/delta,w'w',,y/delta,U+,y/delta,theta,y/delta,u'v',y/delta,u'u',y/delta,v'v',y/delta,w'w',,y/delta,U+,y/delta,theta,y/delta,u'v',y/delta,u'u',y/delta,v'v',y/delta,w'w'
1.22329862521648,14.3253084176092,1.15805168986084,0.500232451445175,0.775913474389818,-0.217506631299735,0.338095238095238,2.16666666666667,1.60666666666667,1.83700440528634,0.625703564727955,2.77900552486188,,1.95662910778046,6.3401894336234,1.36481113320079,0.506704389050314,0.957641930376493,-0.0350132625994695,0.46,1.53070175438597,1.65619047619048,1.20264317180617,0.768292682926829,1.41988950276243,,0.990684398452032,8.57157212802805,1.08846918489066,0.513971555283683,1.78883679805893,0.0477453580901857,1.49238095238095,0.684210526315789,,,1.75703564727955,1.3646408839779
1.2692886617776,14.2573175685788,1.19582504970179,0.500290564306469,0.80104044578784,-0.189920424403183,0.357142857142857,2.1359649122807,1.64095238095238,1.74449339207048,0.661350844277674,2.67955801104972,,1.96250454341365,5.67041542836373,1.41650099403578,0.512937758066983,0.986685995106204,-0.0244031830238727,0.501904761904762,1.49122807017544,1.69238095238095,1.11013215859031,0.809568480300188,1.31491712707182,,1.01750016035578,8.59329499048556,1.11431411530815,0.517088239792017,1.81399975325396,0.0604774535809018,1.54761904761905,0.719298245614035,,,1.78517823639775,1.38121546961326
1.31528297449274,14.1670051955271,1.23161033797217,0.500345618596116,0.828115682766846,-0.16657824933687,0.38,2.10964912280702,1.68285714285714,1.63436123348018,0.700750469043152,2.58011049723757,,1.96642150050245,5.22389942485729,1.44632206759443,0.517599021257073,1.01379207533979,-0.0137931034482759,0.543809523809524,1.45175438596491,1.72666666666667,1.01321585903084,0.850844277673546,1.22651933701657,,1.05006734942593,8.59256804430096,1.14214711729622,0.518669521333537,1.84110069294512,0.073209549071618,1.57428571428571,0.736842105263158,,,1.81144465290807,1.39779005524862
1.36894443137842,14.0542002522931,1.26938369781312,0.501942192995871,0.855180638660991,-0.138992042440318,0.399047619047619,2.08333333333333,1.7152380952381,1.52422907488987,0.74953095684803,2.46961325966851,,1.97037266682346,4.59881122918048,1.47216699801193,0.523792628842331,1.04089301503095,-0.0010610079575597,0.585714285714286,1.42543859649123,1.75904761904762,0.916299559471366,0.880863039399625,1.1767955801105,,1.08263453849608,8.59184109811636,1.16998011928429,0.52332772595198,1.87015503875969,0.0795755968169761,1.60285714285714,0.763157894736842,,,1.83958724202627,1.39226519337017
1.41877445425584,13.9414808321396,1.30119284294235,0.503529591680685,0.882245594555137,-0.111405835543767,0.425714285714286,2.05701754385965,1.74190476190476,1.43171806167401,0.788930581613508,2.39226519337017,,1.97622672168652,4.04064484402728,1.5,0.528450833460774,1.06993707976066,0.00954907161803709,0.640952380952381,1.39912280701754,1.78571428571429,0.819383259911894,0.907129455909944,1.13812154696133,,1.10945457655385,8.59124243655257,1.19582504970179,0.526444410460315,1.89729710279029,0.0753315649867373,1.62952380952381,0.789473684210526,,,1.86585365853659,1.3646408839779
1.4743601804537,13.7839900793227,1.34095427435388,0.505129224652088,0.911248534945407,-0.0838196286472149,0.448571428571429,2.03508771929825,1.77047619047619,1.31718061674009,0.817073170731707,2.34254143646409,,1.98209360501165,3.4155138868102,1.52584493041749,0.536182902584493,1.09704315999424,0.0201591511936339,0.696190476190476,1.37719298245614,1.81238095238095,0.722466960352423,0.935272045028142,1.10497237569061,,1.13627461461162,8.59064377498878,1.22365805168986,0.529564153540297,1.92253716612177,0.056233421750663,1.65619047619048,0.820175438596491,,,1.89024390243902,1.31491712707182
1.52803446580146,13.6042205640247,1.38469184890656,0.506734974766784,0.942184319289371,-0.0541114058355439,0.471428571428571,2.01754385964912,1.79904761904762,1.18942731277533,0.850844277673546,2.29834254143646,,1.98412477817451,2.81278997669496,1.55367793240557,0.543918030279859,1.12414924022783,0.0307692307692307,0.738095238095238,1.36842105263158,1.8352380952381,0.625550660792952,0.963414634146341,1.08839779005525,,1.16309465266939,8.59004511342499,1.24751491053678,0.532677779476984,1.94779779162297,0.0286472148541114,1.68285714285714,0.859649122807018,,,1.9108818011257,1.22651933701657
1.5682944559663,13.44707190353,1.41848906560636,0.508325432023245,0.971182119137212,-0.0244031830238727,0.496190476190476,2,1.82761904761905,1.05286343612335,0.886491557223265,2.25414364640884,,1.98996600457548,2.32158816360566,1.58151093439364,0.553191619513687,1.15318816441511,0.043501326259947,0.793333333333333,1.35526315789474,1.85809523809524,0.52863436123348,0.99155722326454,1.07734806629834,,1.18991469072716,8.5894464518612,1.27733598409543,0.537339042667075,1.96528077642753,0.0116710875331565,1.70952380952381,0.894736842105263,,,1.92589118198874,1.14917127071823
1.61046588698125,13.3122020055162,1.46421471172962,0.514549625324973,0.998252215573787,0.0010610079575597,0.517142857142857,1.98684210526316,1.84476190476191,0.955947136563877,0.927767354596623,2.22099447513812,,1.99198007312223,1.80815034957559,1.60735586481113,0.564000611714329,1.18223222914482,0.0541114058355438,0.848571428571428,1.34649122807018,1.87904761904762,0.436123348017622,1.0328330206379,1.08839779005525,,1.21673472878493,8.58884779029741,1.30318091451292,0.540455727175409,1.98468632410092,0.0010610079575597,1.73619047619048,0.942982456140351,,,1.93527204502814,1.06629834254144
1.65264159415022,13.1550105834812,1.50795228628231,0.520770760055054,1.02918799991775,0.0307692307692307,0.547619047619048,1.97368421052632,1.86380952380952,0.832599118942732,0.980300187617261,2.20441988950276,,1.99784268029334,1.20534091637981,1.6351888667992,0.57635112402508,1.20739518433985,0.0668435013262598,0.903809523809524,1.34210526315789,1.9,0.334801762114538,1.0609756097561,1.10497237569061,,1.24547048384683,8.58820636719335,1.32902584493042,0.545110873222205,2,0.0010610079575597,1.7647619047619,0.991228070175439,,,1.94277673545966,0.983425414364641
1.68907870261487,12.9533043980244,1.54572564612326,0.526982719070194,1.05239240844694,0.0519893899204245,0.581904761904762,1.96491228070175,1.88095238095238,0.731277533039648,1.0234521575985,2.20441988950276,,2.0017852943063,0.624895768745592,1.6610337972167,0.591775500841107,1.23643924906956,0.0774535809018568,0.945714285714286,1.34210526315789,1.92285714285714,0.242290748898678,1.0891181988743,1.13812154696133,,1.26845908789635,8.5876932287101,1.35487077534791,0.54822755773054,,,1.79142857142857,1.05263157894737,,,1.9577861163227,0.828729281767955
1.72168437707126,12.7516837356482,1.57952286282306,0.534727022480502,1.07752452038739,0.0774535809018568,0.62,1.95614035087719,1.89619047619048,0.621145374449339,1.0609756097561,2.22099447513812,,1.49159735733681,13.8059267494815,1.68886679920477,0.607202936228781,1.26547817325684,0.0901856763925729,1.00095238095238,1.33771929824561,1.94380952380952,0.145374449339208,1.1172607879925,1.18232044198895,,1.29719484295824,8.58705180560604,1.38469184890656,0.554427282459092,,,1.82,1.10526315789474,,,1.96904315196998,0.662983425414364
1.74853862436125,12.572512881914,1.64314115308151,0.554824896773207,1.10072378837415,0.10079575596817,0.66,1.94736842105263,1.9152380952381,0.497797356828194,1.09662288930582,2.24861878453039,,0.585429005152766,14.0047251501999,1.71471172962227,0.625704236121731,1.292579112948,0.102917771883289,1.05809523809524,1.33771929824561,1.97238095238095,0.0484581497797358,1.14540337711069,1.23204419889503,,1.32018344700776,8.58653866712279,1.40854870775348,0.559079369934241,,,1.8447619047619,1.15350877192982,,,1.97842401500938,0.502762430939226
1.7792414102756,12.3039704090141,1.61332007952286,0.544009787429271,1.12199021240721,0.122015915119363,0.698095238095238,1.94298245614035,1.93428571428571,0.365638766519824,1.13602251407129,2.28176795580111,,0.704160697868337,14.2252891749161,1.73856858846918,0.645740938981496,1.31968005263915,0.115649867374005,1.09809523809524,1.34210526315789,1.96095238095238,0.0792951541850222,1.17166979362101,1.29281767955801,,1.35083491907379,8.58585448247846,1.43638170974155,0.566814497629607,,,1.87142857142857,1.18859649122807,,,1.98780487804878,0.348066298342541
1.80802847918582,12.0354706976545,1.67693836978131,0.568723046337361,1.15293113729361,0.149602122015915,0.724761904761905,1.94298245614035,1.95142857142857,0.233480176211454,1.17354596622889,2.33701657458564,,0.648626285518805,14.1149216394775,1.76441351888668,0.667319161951369,1.34678099233031,0.128381962864721,1.14190476190476,1.34649122807018,1.98761904761905,0.00881057268722474,1.19981238273921,1.35911602209945,,1.37573924012743,8.58529858245494,1.46222664015905,0.571469643676403,,,1.89809523809524,1.17543859649123,,,1.99343339587242,0.187845303867403
1.8330012187039,11.6777704132903,1.70477137176938,0.584150481725035,1.18386178109514,0.181432360742706,0.762857142857143,1.93859649122807,1.96857142857143,0.127753303964758,1.20919324577861,2.39779005524862,,0.753956511513545,14.2911419469329,1.78429423459245,0.688888209206301,1.37387679147904,0.143236074270557,1.19714285714286,1.35526315789474,,,1.22607879924953,1.43646408839779,,1.40830642919758,8.58457163627034,1.49005964214712,0.579204771371769,,,1.91904761904762,1.12280701754386,,,1.99718574108818,0.0331491712707175
1.85990677984221,11.2307412713006,1.73658051689861,0.604199418871387,1.21479756543911,0.211140583554377,0.785714285714286,1.93859649122807,1.99333333333333,0.0132158590308373,1.24108818011257,2.45303867403315,,0.796089457142246,14.3571657651109,1.80218687872763,0.708915736351124,1.40484855962001,0.158090185676393,1.23904761904762,1.3640350877193,,,1.25609756097561,1.51933701657459,,1.4312950332471,8.58405849778709,1.51590457256461,0.586936840495489,,,1.93047619047619,1.06140350877193,,,,
1.87147377648543,10.851018793697,1.75844930417495,0.621156140082581,1.24380564637181,0.236604774535809,0.840952380952381,1.93859649122807,,,1.27861163227017,2.53038674033149,,0.840142395929101,14.4008252977272,1.82007952286282,0.728943263495947,1.43194435876874,0.172944297082228,1.27904761904762,1.37280701754386,,,1.29549718574109,1.64088397790055,,1.46194650531312,8.58337431314276,1.54373757455268,0.597748891267778,,,1.93809523809524,1,,,,
1.88688931175301,10.3819246969276,1.78429423459245,0.642734363052455,1.27280344621965,0.26631299734748,0.905714285714286,1.93859649122807,,,1.31613508442777,2.61878453038674,,0.884199610869983,14.4221633063223,1.83598409542744,0.752044655146047,1.45903501737503,0.189920424403183,1.33619047619048,1.39035087719298,,,1.33302063789869,1.76243093922652,,1.48685082636677,8.58281841311924,1.5675944333996,0.60547790181985,,,1.94571428571429,0.942982456140351,,,,
1.90233050394475,9.77890145603045,1.80417495029821,0.664303410307387,1.30954290296712,0.30026525198939,0.955238095238095,1.93859649122807,,,1.36303939962477,2.73480662983425,,0.983808342776507,14.4645827542708,1.85188866799205,0.770530662180762,1.48613081652376,0.204774535809019,1.44666666666667,1.44298245614035,,,1.37054409005629,1.88397790055249,,1.51367086442454,8.58221975155545,1.59741550695825,0.616293011163787,,,1.95142857142857,0.87719298245614,,,,
1.91393170982019,9.22060678625644,1.82604373757455,0.688952439210889,1.3366129994037,0.325729442970822,0.999047619047619,1.93859649122807,,,1.40431519699812,2.84530386740332,,0.935915417673345,14.4656517927776,1.86779324055666,0.793632053830861,1.51515945962618,0.221750663129974,1.39904761904762,1.41666666666667,,,1.40431519699812,2.00552486187845,,1.53857518547818,8.58166385153193,1.62326043737575,0.62864046490289,,,1.95523809523809,0.815789473684211,,,,
1.92361292253747,8.684676402044,1.84194831013917,0.710515369322526,1.36561593979397,0.353315649867374,1.04285714285714,1.93859649122807,,,1.43996247654784,2.95580110497238,,0.012980265549165,2.18714588099463,1.8817097415507,0.81365346383239,1.54224497769005,0.240848806366048,1.48857142857143,1.47368421052632,,,1.43808630393996,2.13259668508287,,1.56731094054008,8.58102242842787,1.65109343936382,0.642529438752103,,,1.96095238095238,0.75,,,,
1.93137841825063,8.14878877937183,1.86182902584493,0.736699801192843,1.39655686468036,0.380901856763926,1.10190476190476,1.93859649122807,,,1.47748592870544,3.06077348066298,,0.0167047957067413,2.74509845844647,1.89562624254473,0.835213335372381,1.56933563629634,0.257824933687003,1.53047619047619,1.50877192982456,,,1.47373358348968,2.25414364640884,,1.59413097859785,8.58042376686408,1.67693836978131,0.656415354029668,,,1.9647619047619,0.692982456140351,,,,
1.94106390712193,7.5905368711381,1.87773359840954,0.762878115919865,1.42555980507063,0.408488063660477,1.1552380952381,1.93859649122807,,,1.51125703564728,3.15469613259669,,0.00924290692950758,1.69615787560668,1.90954274353877,0.856773206912372,1.59641601381778,0.279045092838196,1.57238095238095,1.54824561403509,,,1.50750469043152,2.37569060773481,,1.62095101665562,8.57982510530029,1.70477137176938,0.674919712494265,,,1.96857142857143,0.62719298245614,,,,
1.94690513352291,7.09933505804879,1.89562624254473,0.79367487383392,1.45262990150721,0.43395225464191,1.1952380952381,1.93859649122807,,,1.54502814258912,3.25966850828729,,0.00741271300592239,1.24977015672104,1.9234592445328,0.876794616913901,1.62543437583534,0.30026525198939,1.61428571428571,1.60087719298246,,,1.54502814258912,2.49723756906077,,1.64585533770926,8.57926920527678,1.73061630218688,0.693421012387215,,,1.97047619047619,0.570175438596491,,,,
1.95083064291976,6.60817600649976,1.90954274353877,0.819850129989295,1.47970513848621,0.457294429708223,1.25428571428571,1.93859649122807,,,1.58255159474672,3.37016574585635,,1.03553270188792,14.4634281926835,1.93538767395626,0.898351429882245,1.65444759731047,0.323607427055703,1.65619047619048,1.66228070175439,,,1.5844277673546,2.62430939226519,,1.67267537576704,8.57867054371299,1.75646123260437,0.713460773818627,,,1.97619047619048,0.504385964912281,,,,
1.95671035470698,5.91608047721879,1.9234592445328,0.844486924606209,1.51644459523369,0.491246684350133,1.28857142857143,1.93859649122807,,,1.62945590994371,3.49723756906077,,1.09300848816574,14.4398238224541,1.9493041749503,0.919911301422236,1.67959513087821,0.342705570291777,1.69809523809524,1.74561403508772,,,1.62382739212008,2.74585635359116,,1.69949541382481,8.5780718821492,1.77833001988072,0.735032879645206,,,1.98,0.442982456140351,,,,
1.96255585726198,5.40255714010819,1.93538767395626,0.870659122189937,1.54931836407378,0.520954907161804,1.33809523809524,1.94298245614035,,,1.67448405253283,3.61325966850829,,,,1.96322067594433,0.941471172962227,1.70860835235334,0.36604774535809,1.73238095238095,1.84210526315789,,,1.66510318949343,2.85635359116022,,1.73015116204486,8.55506617348357,1.80218687872763,0.756608044043432,,,1.98190476190476,0.37719298245614,,,,
1.96842701674114,4.75510465886982,1.9493041749503,0.901449762960698,1.58219727345629,0.548541114058356,1.37428571428571,1.94736842105263,,,1.71575984990619,3.70165745856354,,,,1.97912524850895,0.969187949227711,1.73762157382847,0.389389920424403,1.76095238095238,1.93859649122807,,,1.69324577861163,2.9171270718232,,1.7531440422484,8.53223151097903,1.82007952286282,0.775097109649794,,,1.98571428571429,0.31140350877193,,,,
1.97237818306215,4.13001646319301,1.96719681908549,0.933784982413213,1.61507618283881,0.576127320954907,1.40666666666667,1.95614035087719,,,1.74015009380863,3.74585635359116,,,,1.99502982107356,0.996904725493195,1.76469681080748,0.412732095490716,1.78190476190476,2.03508771929825,,,1.72138836772983,2.97237569060773,,1.7818797973103,8.53159008787497,1.83996023856859,0.796666156904726,,,1.98952380952381,0.25,,,,
1.97632507322914,3.52724979153749,1.97713717693837,0.956877198348371,1.64407912322908,0.603713527851459,1.43904761904762,1.96491228070175,,,1.76454033771107,3.78453038674033,,,,,,1.79178232887134,0.43183023872679,1.80285714285714,2.13157894736842,,,1.74765478424015,3.02209944751381,,1.80869983536807,8.53099142631118,1.85785288270378,0.816693684049549,,,1.99333333333333,0.18859649122807,,,,
1.98220906117038,2.81283273823523,1.99105367793241,0.984590916042208,1.67889601710773,0.631299734748011,1.47523809523809,1.98684210526316,,,1.79268292682927,3.8121546961326,,,,,,1.81887298747764,0.448806366047745,1.81809523809524,2.2280701754386,,,1.77767354596623,3.05524861878453,,1.83361270872977,8.48579247824507,1.87773359840954,0.839801192842942,,,1.99523809523809,0.114035087719298,,,,
1.9861773321075,2.09845844647324,,,1.71952172393231,0.661007957559682,1.50761904761905,2,,,1.81894934333959,3.81767955801105,,,,,,1.84792219274978,0.457294429708223,1.83333333333333,2.32456140350877,,,1.80393996247655,3.07182320441989,,1.84702700391268,8.46317162344188,1.89165009940358,0.85828414130601,,,1.99714285714286,0.0219298245614037,,,,
1.99395993243677,1.47328472771589,,,1.75434375835338,0.686472148541114,1.53809523809524,2.0219298245614,,,1.84521575984991,3.80662983425414,,,,,,1.87507453786524,0.448806366047745,1.84857142857143,2.41666666666667,,,1.83208255159475,3.06629834254144,,1.86044129909559,8.44055076863869,1.90954274353877,0.881388591527757,,,,,,,,
1.99602103867781,0.714310149451583,,,1.7911243394403,0.703448275862069,1.57047619047619,2.04824561403509,,,1.86772983114447,3.74585635359116,,,,,,1.89646433491662,0.419098143236074,1.86190476190476,2.51315789473684,,,1.86022514071295,3.02762430939227,,1.87577986359069,8.37324410425264,1.9234592445328,0.899871539990824,,,,,,,,
1.99992944345855,0.312437193987728,,,1.82793576378179,0.707692307692308,1.60095238095238,2.07894736842105,,,1.88461538461538,3.69060773480663,,,,,,1.90622622499126,0.389389920424403,1.87333333333333,2.60964912280702,,,1.88461538461538,2.95027624309392,,1.88728699407753,8.30602296294713,1.94135188866799,0.922975990212571,,,,,,,,
0.985715507472579,14.5091830407731,,,1.85315012440113,0.69920424403183,1.62952380952381,2.1140350877193,,,1.89774859287054,3.60773480662983,,,,,,1.91599325560833,0.357559681697613,1.88285714285714,2.67105263157895,,,1.89962476547842,2.86740331491713,,1.89496269055611,8.23888734472216,1.95526838966203,0.9429974002141,,,,,,,,
0.985719783626606,14.4868615167518,,,1.86868998416713,0.684350132625995,1.66,2.15789473684211,,,1.90900562851782,3.53038674033149,,,,,,1.92188431723315,0.325729442970822,1.89238095238095,2.73684210526316,,,1.9108818011257,2.78453038674033,,1.90648264950504,8.10470163135276,1.97117296222664,0.963021868787276,,,,,,,,
0.985719783626606,14.4868615167518,,,1.87843131207205,0.663129973474801,1.68666666666667,2.20614035087719,,,1.91463414634146,3.46961325966851,,,,,,1.92777023831555,0.296021220159151,1.90952380952381,2.79824561403509,,,1.91838649155722,2.70165745856354,,1.91992260161211,7.9481516324218,1.98111332007952,0.979960238568589,,,,,,,,
,,,,1.88817263997697,0.641909814323607,1.71333333333333,2.26315789473684,,,1.92213883677298,3.39226519337017,,,,,,1.93365615939794,0.26631299734748,1.92285714285714,2.79824561403509,,,1.92589118198874,2.61878453038674,,1.92569540954865,7.81409420367322,1.99502982107356,0.998443187031656,,,,,,,,
,,,,1.90182592067115,0.605835543766578,1.73809523809524,2.32017543859649,,,1.92776735459662,3.28176795580111,,,,,,1.93760409598421,0.236604774535809,1.93238095238095,2.73245614035088,,,1.93151969981238,2.53591160220994,,1.9333967629514,7.61302944132048,,,,,,,,,,
,,,,1.9077221228384,0.571883289124669,1.75714285714286,2.37719298245614,,,1.93527204502814,3.18232044198895,,,,,,1.94349515760903,0.204774535809019,1.93809523809524,2.66666666666667,,,1.93714821763602,2.4585635359116,,1.93918239935002,7.41200744050801,,,,,,,,,,
,,,,1.91555116895935,0.540053050397878,1.77428571428571,2.43421052631579,,,1.9390243902439,3.08839779005525,,,,,,1.9474430941953,0.175066312997347,1.94190476190476,2.60526315789474,,,1.94090056285178,2.37569060773481,,1.94496803574865,7.21098543969554,,,,,,,,,,
,,,,1.92145765221146,0.501856763925729,1.79333333333333,2.50438596491228,,,1.94465290806754,2.97237569060773,,,,,,1.95333415582012,0.143236074270557,1.94571428571429,2.53508771929825,,,1.94465290806754,2.29281767955801,,1.94884223129717,6.98768467640205,,,,,,,,,,
,,,,1.92735385437871,0.46790450928382,1.80857142857143,2.57017543859649,,,1.95028142589118,2.82872928176796,,,,,,1.95728209240639,0.113527851458886,1.94952380952381,2.44736842105263,,,1.95028142589118,2.20994475138122,,1.95272070299972,6.74206238908726,,,,,,,,,,
,,,,1.93131207204984,0.43395225464191,1.82380952380952,2.6359649122807,,,1.95590994371482,2.69060773480663,,,,,,1.96316801348878,0.0838196286472148,1.95142857142857,2.35087719298246,,,1.95215759849906,2.12707182320442,,1.95659917470227,6.49644010177247,,,,,,,,,,
,,,,1.93529599243312,0.389389920424403,1.83904761904762,2.70614035087719,,,1.9577861163227,2.57458563535912,,,,,,1.96905393457118,0.0541114058355438,1.95714285714286,2.25438596491228,,,1.9577861163227,2,,1.96241046802506,6.16148895683223,,,,,,,,,,
,,,,1.94316102235108,0.342705570291777,1.85047619047619,2.7719298245614,,,1.96341463414634,2.42541436464088,,,,,,1.97881582464582,0.0244031830238727,1.95904761904762,2.15789473684211,,,1.96153846153846,1.88397790055249,,1.96629749203566,5.87122362147485,,,,,,,,,,
,,,,1.94715008327679,0.296021220159151,1.86190476190476,2.83333333333333,,,1.96529080675422,2.29834254143646,,,,,,1.99824193448893,0.00530503978779828,1.96095238095238,2.06140350877193,,,1.96529080675422,1.76243093922652,,0.302941993970623,8.58692352098523,,,,,,,,,,
,,,,1.95308226924105,0.247214854111406,1.87523809523809,2.89035087719298,,,1.9671669793621,2.1878453038674,,,,,,1.98659860588489,0.0116710875331565,1.96285714285714,1.96491228070175,,,1.96904315196998,1.64088397790055,,0.276126232066879,8.56520065852772,,,,,,,,,,
,,,,1.95707133016676,0.20053050397878,1.8847619047619,2.94298245614035,,,1.97091932457786,2.06629834254144,,,,,,0.00600415355828349,0.0010610079575597,1.9647619047619,1.86842105263158,,,1.97279549718574,1.51933701657459,,0.0485236578221547,6.65063821598854,,,,,,,,,,
,,,,1.9629829539613,0.160212201591512,1.89619047619048,2.9780701754386,,,1.97279549718574,1.92265193370166,,,,,,,,1.96857142857143,1.77631578947368,,,1.9765478424015,1.39226519337017,,0.0485236578221547,6.65063821598854,,,,,,,,,,
,,,,1.96696687434458,0.115649867374005,1.91142857142857,2.99122807017544,,,1.9765478424015,1.78453038674033,,,,,,,,1.97047619047619,1.67543859649123,,,1.97842401500938,1.27624309392265,,0.0598725706099934,7.40931346347095,,,,,,,,,,
,,,,1.97288363868155,0.073209549071618,1.92285714285714,2.96491228070175,,,1.97842401500938,1.65745856353591,,,,,,,,1.97238095238095,1.55263157894737,,,1.98030018761726,1.14917127071823,,1.96827307519617,5.55867952363644,,,,,,,,,,
,,,,1.97879012193367,0.0350132625994695,1.93047619047619,2.92105263157895,,,1.98030018761726,1.5414364640884,,,,,,,,1.97619047619048,1.42105263157895,,,1.98405253283302,1.02762430939227,,1.97217720382288,5.17912809219388,,,,,,,,,,
,,,,1.99242284045813,0.0074270557029178,1.93428571428571,2.86842105263158,,,1.98405253283302,1.38121546961326,,,,,,,,1.97809523809524,1.31140350877193,,,1.9859287054409,0.906077348066298,,1.97799704945372,4.79953389921105,,,,,,,,,,
,,,,2,0.00318302387267899,1.94,2.81140350877193,,,1.9859287054409,1.22651933701657,,,,,,,,1.98,1.18859649122807,,,1.98968105065666,0.784530386740331,,1.98189690192641,4.44230399178979,,,,,,,,,,
,,,,,,1.94571428571429,2.66228070175439,,,1.98780487804878,1.06077348066298,,,,,,,,1.98380952380952,1.07456140350877,,,1.99155722326454,0.657458563535911,,1.98386820893289,4.15208141797268,,,,,,,,,,
,,,,,,1.94380952380952,2.73245614035088,,,1.98968105065666,0.900552486187845,,,,,,,,1.98571428571429,0.964912280701754,,,1.99343339587242,0.535911602209944,,1.98583951593936,3.86185884415557,,,,,,,,,,
,,,,,,1.94952380952381,2.57894736842105,,,1.99155722326454,0.751381215469613,,,,,,,,1.98761904761905,0.864035087719298,,,1.9953095684803,0.414364640883977,,1.99182185542323,2.63404673836352,,,,,,,,,,
,,,,,,1.95523809523809,2.46491228070175,,,1.99343339587242,0.580110497237569,,,,,,,,1.98952380952381,0.758771929824562,,,1.9953095684803,0.281767955801104,,1.99189027388767,2.27690235402279,,,,,,,,,,
,,,,,,1.95904761904762,2.34649122807018,,,1.9953095684803,0.453038674033149,,,,,,,,1.98952380952381,0.644736842105263,,,1.99718574108818,0.143646408839779,,1.9938701332022,1.94203673216309,,,,,,,,,,
,,,,,,1.96285714285714,2.23245614035088,,,1.99718574108818,0.314917127071823,,,,,,,,1.99142857142857,0.526315789473685,,,1.99906191369606,0.00552486187845247,,1.99394282782066,1.56257082380108,,,,,,,,,,
,,,,,,1.9647619047619,2.09210526315789,,,1.99906191369606,0.193370165745856,,,,,,,,1.99523809523809,0.394736842105263,,,,,,1.99594406790533,1.1160975818349,,,,,,,,,,
,,,,,,1.96857142857143,1.96929824561404,,,2.00093808630394,0.00552486187845247,,,,,,,,1.99714285714286,0.285087719298246,,,,,,1.98983771995467,2.99123388424451,,,,,,,,,,
,,,,,,1.96857142857143,1.85526315789474,,,2.00093808630394,0.104972375690607,,,,,,,,1.99904761904762,0.157894736842105,,,,,,1.98786213679417,3.30377798208292,,,,,,,,,,
,,,,,,1.97238095238095,1.74561403508772,,,0.00281425891181997,0.0939226519337009,,,,,,,,2.00095238095238,0.070175438596491,,,,,,1.98781082294584,3.57163627033846,,,,,,,,,,
,,,,,,1.97428571428571,1.64035087719298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.97619047619048,1.51754385964912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.97809523809524,1.42543859649123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98,1.32894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98190476190476,1.19736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98571428571429,1.05701754385965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98571428571429,0.942982456140351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98761904761905,0.81140350877193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.98952380952381,0.684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.99142857142857,0.565789473684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.99523809523809,0.43859649122807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.99523809523809,0.324561403508772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.99904761904762,0.171052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.00095238095238,0.083333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.00095238095238,0.013157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
