Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
753.5836319693308	0.1	0.0703944641220403	14.20566251156251	2.974932338905485	440.0671551650188	4.333442365416939	28.72010067948098	29.306225183143855	4851.417432018498	0.0	335.77863415341255	52.900330149141496	Liquid
753.679056588049	0.1	0.0703932506643255	14.205907392578883	2.977640210913338	440.4700538817957	4.337105435574312	28.719784968187767	29.305903028763026	4851.459246855041	0.0	335.7350582899568	52.90331357358307	Liquid
753.7744812067672	0.1	0.07039203719599481	14.206152284180495	2.9803480264088877	440.8729481698588	4.34076795981393	28.719469292943455	29.305580911166793	4851.50106313865	0.0	335.6914956828562	52.90629677165302	Liquid
753.8699058254855	0.1	0.0703908237170476	14.20639718636813	2.983055785402457	441.2758380297139	4.344429938284202	28.719153653748045	29.305258830355147	4851.542880869423	0.0	335.6479463259652	52.90927974335135	Liquid
753.9653304442037	0.1	0.07038961022748333	14.206642099142554	2.9857634879043577	441.6787234618661	4.348091371133459	28.71883805060152	29.30493678632808	4851.584700047452	0.0	335.60441021314386	52.912262488678046	Liquid
754.060755062922	0.1	0.07038839672730145	14.20688702250454	2.988471133924918	442.08160446682183	4.351752258510015	28.7185224835039	29.304614779085615	4851.626520672834	0.0	335.5608873382542	52.915245007633125	Liquid
754.1561796816402	0.1	0.07038718321650136	14.207131956454864	2.99117872347445	442.48448104508594	4.355412600562079	28.718206952455173	29.30429280862773	4851.66834274566	0.0	335.5173776951626	52.91822730021658	Liquid
754.2516043003584	0.1	0.07038596969508254	14.207376900994293	2.9938862565632776	442.88735319716466	4.359072397437848	28.717891457455348	29.303970874954437	4851.710166266028	0.0	335.4738812777403	52.92120936642839	Liquid
754.3470289190766	0.1	0.07038475616304438	14.207621856123607	2.996593733201719	443.29022092356365	4.362731649285449	28.717575998504408	29.303648978065723	4851.75199123403	0.0	335.4303980798601	52.92419120626859	Liquid
754.4424535377948	0.1	0.07038354262038633	14.207866821843572	2.999301153400097	443.69308422478866	4.366390356252968	28.717260575602374	29.303327117961608	4851.793817649762	0.0	335.38692809540066	52.92717281973715	Liquid
754.537878156513	0.1	0.07038232906710784	14.208111798154965	3.002008517168729	444.09594310134526	4.370048518488411	28.716945188749232	29.303005294642073	4851.835645513318	0.0	335.3434713182439	52.930154206834096	Liquid
754.6333027752313	0.1	0.07038111550320832	14.208356785058559	3.0047158245179393	444.49879755373985	4.37370613613976	28.71662983794499	29.302683508107133	4851.877474824792	0.0	335.3000277422749	52.933135367559416	Liquid
754.7287273939495	0.1	0.07037990192868723	14.208601782555121	3.007423075458041	444.9016475824771	4.377363209354917	28.71631452318964	29.302361758356778	4851.91930558428	0.0	335.25659736138124	52.93611630191311	Liquid
754.8241520126678	0.1	0.07037868834354397	14.208846790645435	3.0101302699993595	445.30449318806353	4.3810197382817595	28.715999244483186	29.302040045391006	4851.961137791875	0.0	335.2131801694581	52.93909700989517	Liquid
754.919576631386	0.1	0.07037747474777802	14.209091809330262	3.0128374081522096	445.7073343710042	4.3846757230680735	28.715684001825633	29.30171836920983	4852.002971447673	0.0	335.16977616040066	52.94207749150561	Liquid
755.0150012501042	0.1	0.07037626114138876	14.209336838610387	3.015544489926913	446.11017113180503	4.388331163861622	28.715368795216968	29.301396729813234	4852.044806551768	0.0	335.1263853281106	52.94505774674442	Liquid
755.1104258688224	0.1	0.07037504752437568	14.209581878486572	3.0182515153337914	446.51300347097197	4.3919860608101065	28.715053624657205	29.30107512720123	4852.086643104253	0.0	335.0830076664908	52.948037775611596	Liquid
755.2058504875406	0.1	0.07037383389673817	14.209826928959602	3.0209584843831627	446.9158313890105	4.395640414061178	28.714738490146335	29.30075356137381	4852.128481105224	0.0	335.0396431694493	52.951017578107155	Liquid
755.3012751062588	0.1	0.07037262025847565	14.210071990030247	3.023665397085348	447.31865488642654	4.399294223762418	28.714423391684363	29.300432032330985	4852.170320554777	0.0	334.9962918308983	52.95399715423109	Liquid
755.3966997249771	0.1	0.07037140660958761	14.210317061699275	3.0263722534506705	447.72147396372617	4.402947490061377	28.71410832927129	29.300110540072748	4852.212161453004	0.0	334.95295364475237	52.9569765039834	Liquid
755.4921243436953	0.1	0.07037019295007348	14.21056214396746	3.0290790534894425	448.124288621414	4.40660021310553	28.713793302907114	29.299789084599094	4852.254003800002	0.0	334.90962860493204	52.959955627364074	Liquid
755.5875489624136	0.1	0.07036897927993263	14.210807236835585	3.031785797211991	448.527098859997	4.410252393042324	28.713478312591825	29.299467665910026	4852.295847595864	0.0	334.8663167053587	52.96293452437313	Liquid
755.6829735811318	0.1	0.07036776559916454	14.21105234030442	3.0344924846286303	448.9299046799797	4.4139040300191175	28.713163358325446	29.299146284005555	4852.337692840684	0.0	334.82301793996004	52.96591319501056	Liquid
755.77839819985	0.1	0.07036655190776865	14.211297454374732	3.037199115749681	449.3327060818684	4.417555124183246	28.71284844010795	29.298824938885666	4852.379539534559	0.0	334.77973230266446	52.96889163927635	Liquid
755.8738228185682	0.1	0.07036533820574438	14.2115425790473	3.039905690585466	449.73550306616886	4.421205675681989	28.71253355793936	29.298503630550368	4852.421387677582	0.0	334.73645978740893	52.971869857170525	Liquid
755.9692474372864	0.1	0.07036412449309115	14.211787714322902	3.042612209146302	450.1382956333867	4.42485568466255	28.712218711819656	29.29818235899965	4852.463237269849	0.0	334.69320038812884	52.974847848693074	Liquid
756.0646720560046	0.1	0.07036291076980841	14.212032860202308	3.0453186714425113	450.54108378402765	4.428505151272103	28.711903901748855	29.297861124233524	4852.505088311453	0.0	334.6499540987659	52.97782561384399	Liquid
756.1600966747229	0.1	0.0703616970358956	14.21227801668629	3.0480250774844166	450.9438675185979	4.432154075657765	28.71158912772695	29.29753992625199	4852.546940802488	0.0	334.606720913266	52.98080315262329	Liquid
756.2555212934411	0.1	0.07036048329135214	14.212523183775629	3.0507314272823307	451.3466468376022	4.435802457966589	28.711274389753942	29.297218765055042	4852.588794743052	0.0	334.5635008255778	52.983780465030954	Liquid
756.3509459121594	0.1	0.07035926953617747	14.212768361471094	3.05343772084658	451.7494217415473	4.43945029834558	28.710959687829828	29.296897640642683	4852.630650133237	0.0	334.5202938296543	52.986757551067	Liquid
756.4463705308776	0.1	0.070358055770371	14.213013549773462	3.056143958187478	452.1521922309377	4.443097596941684	28.710645021954612	29.296576553014912	4852.67250697314	0.0	334.4770999194516	52.989734410731415	Liquid
756.5417951495958	0.1	0.0703568419939322	14.213258748683506	3.0588501393153478	452.55495830627996	4.446744353901806	28.710330392128295	29.29625550217173	4852.714365262853	0.0	334.43391908892795	52.9927110440242	Liquid
756.637219768314	0.1	0.07035562820686049	14.213503958202002	3.061556264240509	452.9577199680796	4.450390569372798	28.710015798350867	29.29593448811313	4852.756225002473	0.0	334.3907513320506	52.99568745094537	Liquid
756.7326443870322	0.1	0.0703544144091553	14.213749178329724	3.064262332973282	453.3604772168423	4.454036243501442	28.709701240622337	29.29561351083912	4852.798086192092	0.0	334.3475966427842	52.99866363149491	Liquid
756.8280690057504	0.1	0.07035320060081605	14.213994409067448	3.066968345523986	453.76323005307387	4.457681376434481	28.709386718942707	29.2952925703497	4852.839948831808	0.0	334.3044550151011	53.00163958567281	Liquid
756.9234936244687	0.1	0.07035198678184218	14.214239650415951	3.069674301902945	454.16597847728036	4.461325968318608	28.70907223331197	29.29497166664487	4852.881812921714	0.0	334.26132644297473	53.00461531347909	Liquid
757.0189182431869	0.1	0.07035077295223315	14.214484902376002	3.072380202120471	454.5687224899667	4.464970019300449	28.708757783730128	29.29465079972462	4852.923678461905	0.0	334.2182109203856	53.007590814913755	Liquid
757.1143428619052	0.1	0.07034955911198836	14.21473016494838	3.0750860461868914	454.97146209163947	4.468613529526588	28.708443370197184	29.294329969588965	4852.965545452476	0.0	334.175108441314	53.010566089976784	Liquid
757.2097674806234	0.1	0.07034834526110724	14.21497543813386	3.077791834112519	455.3741972828035	4.472256499143543	28.70812899271313	29.29400917623789	4853.007413893522	0.0	334.1320189997475	53.01354113866819	Liquid
757.3051920993416	0.1	0.07034713139958926	14.215220721933216	3.0804975659076788	455.7769280639647	4.475898928297798	28.707814651277985	29.293688419671415	4853.049283785136	0.0	334.088942589674	53.016515960987974	Liquid
757.4006167180598	0.1	0.07034591752743381	14.215466016347225	3.083203241582688	456.1796544356292	4.479540817135775	28.707500345891734	29.293367699889526	4853.091155127416	0.0	334.045879205089	53.01949055693612	Liquid
757.496041336778	0.1	0.07034470364464035	14.215711321376663	3.085908861147868	456.5823763983024	4.483182165803834	28.707186076554372	29.293047016892217	4853.133027920454	0.0	334.00282883998676	53.02246492651265	Liquid
757.5914659554962	0.1	0.07034348975120831	14.2159566370223	3.0886144246135374	456.98509395249016	4.486822974448295	28.70687184326591	29.2927263706795	4853.174902164345	0.0	333.9597914883699	53.02543906971754	Liquid
757.6868905742145	0.1	0.0703422758471371	14.21620196328492	3.0913199319900206	457.38780709869866	4.490463243215425	28.70655764602634	29.292405761251366	4853.216777859187	0.0	333.9167671442412	53.02841298655082	Liquid
757.7823151929327	0.1	0.07034106193242617	14.216447300165296	3.0940253832876303	457.7905158374326	4.49410297225143	28.70624348483567	29.292085188607828	4853.258655005071	0.0	333.87375580161023	53.03138667701246	Liquid
757.877739811651	0.1	0.07033984800707495	14.216692647664203	3.096730778516694	458.19322016919875	4.497742161702467	28.705929359693904	29.29176465274888	4853.300533602094	0.0	333.8307574544874	53.03436014110248	Liquid
757.9731644303693	0.1	0.07033863407108289	14.216938005782414	3.099436117687523	458.5959200945018	4.5013808117146334	28.705615270601026	29.291444153674515	4853.342413650351	0.0	333.78777209688786	53.03733337882088	Liquid
758.0685890490874	0.1	0.07033742012444939	14.217183374520706	3.1021414008104418	458.9986156138479	4.505018922433985	28.705301217557043	29.291123691384737	4853.384295149935	0.0	333.7447997228314	53.04030639016765	Liquid
758.1640136678056	0.1	0.07033620616717391	14.217428753879856	3.104846627895769	459.40130672774285	4.508656494006527	28.704987200561952	29.290803265879543	4853.426178100942	0.0	333.70184032634	53.043279175142786	Liquid
758.2594382865238	0.1	0.07033499219925587	14.21767414386064	3.1075517989538266	459.8039934366923	4.512293526578193	28.704673219615763	29.290482877158944	4853.468062503467	0.0	333.65889390144093	53.0462517337463	Liquid
758.354862905242	0.1	0.0703337782206947	14.217919544463836	3.110256913994933	460.20667574120205	4.515930020294884	28.704359274718474	29.290162525222932	4853.509948357605	0.0	333.6159604421621	53.04922406597819	Liquid
758.4502875239604	0.1	0.07033256423148983	14.218164955690218	3.112961973029411	460.60935364177806	4.519565975302442	28.704045365870073	29.2898422100715	4853.55183566345	0.0	333.5730399425386	53.05219617183845	Liquid
758.5457121426786	0.1	0.07033135023164071	14.218410377540561	3.115666976067575	461.01202713892525	4.523201391746653	28.70373149307057	29.289521931704666	4853.593724421099	0.0	333.53013239660766	53.055168051327094	Liquid
758.6411367613969	0.1	0.07033013622114674	14.218655810015647	3.1183719231197515	461.41469623315044	4.52683626977325	28.70341765631997	29.289201690122418	4853.635614630645	0.0	333.4872377984095	53.05813970444411	Liquid
758.7365613801151	0.1	0.07032892220000739	14.218901253116245	3.1210768141962526	461.81736092495817	4.530470609527908	28.703103855618263	29.288881485324758	4853.677506292183	0.0	333.4443561419889	53.06111113118949	Liquid
758.8319859988333	0.1	0.07032770816822205	14.21914670684314	3.123781649307401	462.22002121485474	4.534104411156266	28.702790090965443	29.28856131731168	4853.71939940581	0.0	333.4014874213935	53.06408233156324	Liquid
758.9274106175515	0.1	0.07032649412579019	14.219392171197102	3.12648642846352	462.62267710334567	4.537737674803906	28.702476362361537	29.2882411860832	4853.761293971618	0.0	333.3586316306754	53.06705330556537	Liquid
759.0228352362697	0.1	0.07032528007271123	14.219637646178908	3.129191151674925	463.025328590937	4.541370400616339	28.702162669806512	29.287921091639298	4853.803189989703	0.0	333.31578876389045	53.07002405319587	Liquid
759.1182598549879	0.1	0.07032406600898458	14.219883131789341	3.131895818951939	463.42797567813426	4.545002588739044	28.701849013300393	29.287601033979993	4853.845087460162	0.0	333.272958815097	53.07299457445475	Liquid
759.2136844737062	0.1	0.0703228519346097	14.22012862802917	3.1346004303048836	463.83061836544357	4.548634239317448	28.701535392843162	29.287281013105268	4853.886986383088	0.0	333.23014177835836	53.07596486934201	Liquid
759.3091090924244	0.1	0.07032163784958602	14.220374134899178	3.1373049857440725	464.23325665336984	4.552265352496911	28.701221808434834	29.28696102901514	4853.928886758576	0.0	333.1873376477403	53.07893493785763	Liquid
759.4045337111427	0.1	0.07032042375391295	14.220619652400138	3.140009485279832	464.6358905424196	4.555895928422748	28.700908260075398	29.28664108170959	4853.970788586721	0.0	333.1445464173118	53.081904780001636	Liquid
759.4999583298609	0.1	0.07031920964758995	14.220865180532828	3.1427139289224755	465.0385200330976	4.559525967240217	28.700594747764857	29.28632117118863	4854.012691867618	0.0	333.1017680811484	53.08487439577401	Liquid
759.5953829485791	0.1	0.07031799553061643	14.221110719298025	3.1454183166823273	465.44114512591017	4.563155469094532	28.70028127150322	29.286001297452263	4854.054596601362	0.0	333.0590026333259	53.08784378517475	Liquid
759.6908075672973	0.1	0.0703167814029918	14.221356268696516	3.148122648569706	465.84376582136304	4.566784434130859	28.699967831290476	29.285681460500484	4854.096502788051	0.0	333.0162500679257	53.09081294820387	Liquid
759.7862321860155	0.1	0.07031556726471555	14.221601828729062	3.1508269245949294	466.24638211996165	4.570412862494288	28.699654427126617	29.285361660333283	4854.138410427775	0.0	332.9735103790314	53.093781884861365	Liquid
759.8816568047337	0.1	0.07031435311578707	14.22184739939645	3.153531144768322	466.6489940222121	4.574040754329883	28.69934105901167	29.285041896950684	4854.180319520633	0.0	332.9307835607318	53.09675059514723	Liquid
759.977081423452	0.1	0.0703131389562058	14.222092980699456	3.1562353091002033	467.0516015286203	4.577668109782644	28.69902772694561	29.284722170352662	4854.222230066718	0.0	332.8880696071181	53.09971907906147	Liquid
760.0725060421702	0.1	0.07031192478597119	14.222338572638854	3.158939417600888	467.45420463969117	4.58129492899752	28.698714430928447	29.28440248053923	4854.264142066126	0.0	332.84536851228467	53.102687336604085	Liquid
760.1679306608885	0.1	0.07031071060508264	14.22258417521543	3.161643470280702	467.8568033559312	4.584921212119406	28.69840117096018	29.28408282751039	4854.306055518951	0.0	332.80268027033185	53.10565536777508	Liquid
760.2633552796067	0.1	0.07030949641353959	14.222829788429955	3.16434746714996	468.25939767784536	4.588546959293138	28.698087947040815	29.283763211266137	4854.347970425289	0.0	332.76000487536146	53.10862317257444	Liquid
760.3587798983249	0.1	0.07030828221134149	14.223075412283208	3.1670514082189833	468.66198760593954	4.592172170663517	28.697774759170343	29.283443631806474	4854.389886785235	0.0	332.7173423214782	53.11159075100217	Liquid
760.4542045170431	0.1	0.07030706799848774	14.223321046775972	3.1697552934980924	469.06457314071974	4.5957968463752845	28.697461607348764	29.28312408913139	4854.431804598884	0.0	332.6746926027925	53.114558103058286	Liquid
760.5496291357613	0.1	0.0703058537749778	14.223566691909015	3.1724591229976067	469.4671542826917	4.59942098657312	28.69714849157608	29.2828045832409	4854.473723866331	0.0	332.6320557134189	53.117525228742764	Liquid
760.6450537544795	0.1	0.07030463954081109	14.223812347683124	3.1751628967278474	469.86973103236085	4.603044591401664	28.696835411852298	29.282485114135	4854.515644587671	0.0	332.58943164747217	53.120492128055616	Liquid
760.7404783731978	0.1	0.07030342529598704	14.224058014099073	3.1778666146991377	470.27230339023356	4.606667661005508	28.696522368177416	29.28216568181369	4854.557566763	0.0	332.54682039907306	53.12345880099685	Liquid
760.835902991916	0.1	0.07030221104050509	14.22430369115764	3.1805702769217885	470.6748713568147	4.610290195529174	28.69620936055142	29.28184628627696	4854.599490392412	0.0	332.5042219623462	53.12642524756645	Liquid
760.9313276106343	0.1	0.07030099677436463	14.224549378859612	3.183273883406129	471.07743493261074	4.613912195117144	28.695896388974326	29.281526927524823	4854.641415476003	0.0	332.4616363314185	53.129391467764435	Liquid
761.0267522293525	0.1	0.07029978249756515	14.224795077205755	3.1859774341624707	471.4799941181264	4.61753365991384	28.69558345344613	29.281207605557274	4854.683342013868	0.0	332.41906350042177	53.132357461590786	Liquid
761.1221768480707	0.1	0.07029856821010605	14.225040786196852	3.1886809292011367	471.88254891386805	4.621154590063641	28.69527055396682	29.28088832037431	4854.725270006102	0.0	332.3765034634898	53.13532322904551	Liquid
761.2176014667889	0.1	0.07029735391198676	14.225286505833685	3.1913843685324483	472.2850993203414	4.62477498571088	28.694957690536416	29.280569071975936	4854.7671994528	0.0	332.3339562147601	53.13828877012861	Liquid
761.3130260855071	0.1	0.07029613960320671	14.225532236117028	3.1940877521667237	472.6876453380519	4.628394846999814	28.694644863154902	29.280249860362147	4854.809130354058	0.0	332.2914217483762	53.14125408484008	Liquid
761.4084507042253	0.1	0.07029492528376535	14.225777977047661	3.1967910801142843	473.0901869675056	4.632014174074671	28.69433207182229	29.27993068553295	4854.851062709969	0.0	332.2489000584828	53.14421917317993	Liquid
761.5038753229436	0.1	0.07029371095366208	14.22602372862637	3.1994943523854515	473.4927242092086	4.635632967079624	28.69401931653857	29.279611547488336	4854.892996520631	0.0	332.2063911392284	53.14718403514814	Liquid
761.5992999416618	0.1	0.07029249661289635	14.226269490853921	3.202197568990541	473.89525706366544	4.639251226158783	28.69370659730375	29.279292446228315	4854.934931786138	0.0	332.1638949847652	53.150148670744734	Liquid
761.6947245603801	0.1	0.07029128226146758	14.226515263731105	3.2049007299398777	474.29778553138306	4.6428689514562125	28.693393914117827	29.278973381752884	4854.976868506585	0.0	332.12141158924953	53.15311307996971	Liquid
761.7901491790983	0.1	0.07029006789937522	14.226761047258691	3.2076038352437743	474.7003096128661	4.646486143115921	28.693081266980798	29.278654354062038	4855.0188066820665	0.0	332.0789409468422	53.156077262823054	Liquid
761.8855737978165	0.1	0.07028885352661869	14.227006841437465	3.2103068849125544	475.10282930862064	4.6501028012818715	28.692768655892657	29.278335363155772	4855.06074631268	0.0	332.03648305170447	53.15904121930476	Liquid
761.9809984165347	0.1	0.07028763914319741	14.227252646268205	3.2130098789565382	475.50534461915265	4.653718926097982	28.692456080853418	29.2780164090341	4855.102687398519	0.0	331.9940378980038	53.16200494941485	Liquid
762.0764230352529	0.1	0.07028642474911082	14.22749846175169	3.215712817386046	475.9078555449677	4.657334517708099	28.69214354186308	29.27769749169702	4855.144629939678	0.0	331.9516054799101	53.16496845315331	Liquid
762.1718476539711	0.1	0.07028521034435835	14.227744287888695	3.2184157002113976	476.3103620865714	4.660949576256032	28.691831038921638	29.277378611144528	4855.186573936256	0.0	331.90918579159813	53.16793173052014	Liquid
762.2672722726894	0.1	0.0702839959289394	14.227990124680012	3.2211185274429144	476.71286424447015	4.664564101885541	28.69151857202909	29.277059767376624	4855.2285193883445	0.0	331.8667788272444	53.17089478151536	Liquid
762.3626968914076	0.1	0.07028278150285348	14.228235972126402	3.223821299090912	477.1153620191687	4.668178094740323	28.69120614118544	29.276740960393305	4855.27046629604	0.0	331.8243845810287	53.17385760613894	Liquid
762.4581215101259	0.1	0.07028156706609992	14.228481830228665	3.2265240151657153	477.51785541117357	4.671791554964029	28.69089374639068	29.276422190194573	4855.312414659438	0.0	331.7820030471372	53.1768202043909	Liquid
762.5535461288441	0.1	0.07028035261867822	14.228727698987564	3.2292266756776375	477.9203444209894	4.675404482700253	28.69058138764482	29.27610345678043	4855.354364478633	0.0	331.73963421975765	53.17978257627123	Liquid
762.6489707475623	0.1	0.07027913816058781	14.228973578403883	3.231929280637003	478.32282904912273	4.679016878092549	28.690269064947856	29.275784760150874	4855.396315753722	0.0	331.6972780930806	53.182744721779926	Liquid
762.7443953662805	0.1	0.07027792369182806	14.22921946847841	3.234631830054131	478.72530929607905	4.682628741284416	28.68995677829979	29.27546610030591	4855.4382684848	0.0	331.6549346613016	53.185706640917005	Liquid
762.8398199849987	0.1	0.07027670921239844	14.22946536921192	3.237334323939341	479.1277851623641	4.68624007241929	28.689644527700615	29.275147477245525	4855.48022267196	0.0	331.61260391861896	53.18866833368245	Liquid
762.9352446037169	0.1	0.07027549472229841	14.229711280605187	3.240036762302953	479.5302566484837	4.689850871640569	28.68933231315034	29.274828890969737	4855.522178315299	0.0	331.57028585923445	53.191629800076285	Liquid
763.0306692224352	0.1	0.07027428022152733	14.229957202659003	3.2427391451552907	479.9327237549439	4.6934611390916015	28.689020134648963	29.274510341478535	4855.564135414914	0.0	331.5279804773532	53.19459104009848	Liquid
763.1260938411534	0.1	0.07027306571008468	14.23020313537414	3.245441472506667	480.33518648224947	4.697070874915671	28.68870799219648	29.27419182877192	4855.606093970898	0.0	331.48568776718537	53.19755205374905	Liquid
763.2215184598717	0.1	0.07027185118796987	14.23044907875138	3.2481437443674084	480.73764483090713	4.700680079256016	28.688395885792897	29.273873352849893	4855.648053983347	0.0	331.4434077229432	53.200512841028	Liquid
763.3169430785899	0.1	0.07027063665518236	14.2306950327915	3.2508459607478275	481.14009880142163	4.704288752255819	28.6880838154382	29.273554913712452	4855.690015452356	0.0	331.4011403388426	53.20347340193532	Liquid
763.4123676973081	0.1	0.07026942211172153	14.23094099749529	3.2535481216582482	481.5425483942993	4.707896894058223	28.687771781132405	29.2732365113596	4855.731978378022	0.0	331.358885609103	53.206433736471006	Liquid
763.5077923160263	0.1	0.07026820755758685	14.23118697286352	3.2562502271089917	481.9449936100455	4.711504504806318	28.687459782875514	29.27291814579134	4855.773942760438	0.0	331.3166435279474	53.20939384463507	Liquid
763.6032169347445	0.1	0.07026699299277772	14.23143295889698	3.258952277110375	482.3474344491663	4.715111584643124	28.68714782066751	29.272599817007663	4855.815908599702	0.0	331.2744140896034	53.212353726427516	Liquid
763.6986415534627	0.1	0.0702657784172936	14.231678955596442	3.261654271672719	482.74987091216724	4.718718133711632	28.686835894508402	29.272281525008573	4855.8578758959075	0.0	331.2321972883003	53.215313381848325	Liquid
763.794066172181	0.1	0.0702645638311339	14.231924962962692	3.2643562108063473	483.15230299955454	4.722324152154778	28.68652400439819	29.27196326979407	4855.8998446491505	0.0	331.1899931182709	53.21827281089752	Liquid
763.8894907908992	0.1	0.07026334923429803	14.232170980996514	3.2670580945215737	483.554730711833	4.725929640115435	28.686212150336882	29.271645051364164	4855.941814859528	0.0	331.147801573754	53.221232013575076	Liquid
763.9849154096175	0.1	0.07026213462678545	14.232417009698683	3.269759922828724	483.9571540495092	4.729534597736433	28.685900332324465	29.27132686971884	4855.983786527132	0.0	331.1056226489883	53.224190989881016	Liquid
764.0803400283357	0.1	0.0702609200085956	14.232663049069977	3.27246169573811	484.35957301308787	4.7331390251605425	28.685588550360936	29.2710087248581	4856.0257596520605	0.0	331.0634563382195	53.22714973981532	Liquid
764.1757646470539	0.1	0.07025970537972788	14.232909099111184	3.275163413260058	484.76198760307545	4.736742922530498	28.685276804446318	29.27069061678196	4856.067734234409	0.0	331.02130263569524	53.230108263378	Liquid
764.2711892657721	0.1	0.07025849074018171	14.233155159823088	3.2778650754048857	485.16439781997735	4.740346289988977	28.68496509458059	29.2703725454904	4856.1097102742715	0.0	330.9791615356649	53.233066560569064	Liquid
764.3666138844903	0.1	0.07025727608995656	14.23340123120646	3.2805666821829136	485.56680366429936	4.743949127678594	28.68465342076376	29.270054510983428	4856.151687771745	0.0	330.93703303238505	53.23602463138849	Liquid
764.4620385032085	0.1	0.07025606142905182	14.233647313262093	3.283268233604461	485.9692051365475	4.7475514357419275	28.684341782995823	29.269736513261044	4856.193666726925	0.0	330.8949171201124	53.23898247583629	Liquid
764.5574631219268	0.1	0.07025484675746695	14.23389340599076	3.2859697296798513	486.37160223722753	4.751153214321506	28.684030181276782	29.26941855232325	4856.235647139905	0.0	330.85281379310766	53.24194009391247	Liquid
764.652887740645	0.1	0.07025363207520136	14.234139509393243	3.2886711704193985	486.7739949668443	4.7547544635597925	28.68371861560664	29.26910062817004	4856.277629010782	0.0	330.8107230456377	53.24489748561702	Liquid
764.7483123593634	0.1	0.07025241738225448	14.234385623470327	3.291372555833428	487.17638332590474	4.75835518359921	28.683407085985394	29.268782740801424	4856.319612339652	0.0	330.76864487197014	53.24785465094995	Liquid
764.8437369780816	0.1	0.07025120267862575	14.234631748222789	3.2940738859322534	487.5787673149135	4.761955374582119	28.68309559241304	29.268464890217388	4856.36159712661	0.0	330.7265792663764	53.25081158991124	Liquid
764.9391615967997	0.1	0.07024998796431457	14.234877883651421	3.2967751607261984	487.98114693437645	4.765555036650845	28.682784134889587	29.268147076417947	4856.403583371752	0.0	330.6845262231331	53.253768302500916	Liquid
765.034586215518	0.1	0.07024877323932041	14.235124029756994	3.2994763802255815	488.38352218479963	4.769154169947659	28.682472713415024	29.267829299403086	4856.445571075172	0.0	330.64248573651787	53.256724788718955	Liquid
765.1300108342361	0.1	0.07024755850364267	14.235370186540294	3.3021775444407244	488.78589306668874	4.772752774614769	28.682161327989363	29.26751155917282	4856.487560236967	0.0	330.6004578008138	53.259681048565376	Liquid
765.2254354529543	0.1	0.07024634375728078	14.235616354002106	3.3048786533819468	489.18825958054936	4.776350850794344	28.681849978612604	29.267193855727147	4856.529550857232	0.0	330.5584424103062	53.262637082040165	Liquid
765.3208600716727	0.1	0.07024512900023418	14.235862532143209	3.307579707059569	489.59062172688783	4.779948398628504	28.681538665284727	29.26687618906605	4856.571542936063	0.0	330.51643955928375	53.265592889143335	Liquid
765.4162846903909	0.1	0.07024391423250229	14.236108720964383	3.310280705483908	489.99297950620877	4.7835454182593065	28.681227388005755	29.266558559189548	4856.6135364735555	0.0	330.4744492420401	53.26854846987487	Liquid
765.5117093091092	0.1	0.07024269945408454	14.236354920466415	3.3129816486652874	490.395332919019	4.787141909828765	28.68091614677568	29.266240966097634	4856.655531469805	0.0	330.43247145287114	53.271503824234784	Liquid
765.6071339278274	0.1	0.07024148466498038	14.23660113065008	3.315682536614022	490.7976819658232	4.790737873478837	28.680604941594495	29.265923409790304	4856.697527924907	0.0	330.39050618607644	53.27445895222308	Liquid
765.7025585465456	0.1	0.07024026986518919	14.236847351516174	3.318383369340435	491.2000266471274	4.794333309351438	28.68029377246221	29.26560589026756	4856.739525838957	0.0	330.3485534359589	53.27741385383974	Liquid
765.7979831652638	0.1	0.07023905505471044	14.237093583065466	3.321084146854845	491.60236696343753	4.797928217588434	28.679982639378817	29.265288407529408	4856.781525212052	0.0	330.30661319682497	53.28036852908477	Liquid
765.893407783982	0.1	0.07023784023354356	14.237339825298744	3.323784869167574	492.0047029152593	4.801522598331625	28.679671542344327	29.264970961575845	4856.823526044285	0.0	330.26468546298463	53.28332297795818	Liquid
765.9888324027002	0.1	0.07023662540168793	14.237586078216793	3.32648553628894	492.40703450309826	4.8051164517227765	28.67936048135873	29.26465355240687	4856.865528335754	0.0	330.2227702287508	53.286277200459956	Liquid
766.0842570214185	0.1	0.07023541055914302	14.237832341820392	3.3291861482292666	492.8093617274607	4.8087097779036005	28.67904945642203	29.264336180022482	4856.907532086552	0.0	330.1808674884413	53.289231196590116	Liquid
766.1796816401367	0.1	0.07023419570590825	14.238078616110327	3.3318867049988667	493.2116845888514	4.81230257701575	28.67873846753422	29.264018844422676	4856.9495372967785	0.0	330.13897723637564	53.29218496634864	Liquid
766.275106258855	0.1	0.07023298084198305	14.238324901087378	3.334587206608068	493.61400308777706	4.815894849200832	28.678427514695315	29.263701545607464	4856.9915439665265	0.0	330.0970994668769	53.29513850973555	Liquid
766.3705308775732	0.1	0.07023176596736685	14.238571196752327	3.337287653067183	494.01631722474247	4.819486594600401	28.678116597905305	29.263384283576844	4857.033552095892	0.0	330.05523417427355	53.29809182675083	Liquid
